,n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full,File
0,214,107,107,160,100,54,6,2,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8257887517146776,0.8148148148148148,0.9135802469135804,0.9074074074074074,0.0877914951989027,0.0603566529492456,Results/exp_4.0_6_2_100.csv
0,214,107,107,160,150,54,6,2,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8244170096021948,0.8518518518518519,0.9094650205761317,0.9074074074074074,0.0850480109739368,0.0562414266117969,Results/exp_4.0_6_2_150.csv
0,214,107,107,160,160,54,6,2,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8532235939643347,0.8518518518518519,0.9080932784636488,0.9074074074074074,0.054869684499314,0.054869684499314,Results/exp_4.0_6_2_200.csv
0,214,107,107,160,160,54,6,2,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8532235939643347,0.8518518518518519,0.9080932784636488,0.9074074074074074,0.054869684499314,0.054869684499314,Results/exp_4.0_6_2_250.csv
0,214,107,107,160,50,54,6,2,1.0,4.0,0.8532235939643347,0.8518518518518519,0.803840877914952,0.8148148148148148,0.897119341563786,0.9074074074074074,0.093278463648834,0.0438957475994513,Results/exp_4.0_6_2_50.csv
0,214,107,107,160,100,54,6,3,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8257887517146776,0.8148148148148148,0.9231824417009602,0.9074074074074074,0.0973936899862826,0.0699588477366255,Results/exp_4.0_6_3_100.csv
0,214,107,107,160,150,54,6,3,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8244170096021948,0.8518518518518519,0.9272976680384089,0.9074074074074074,0.1028806584362139,0.074074074074074,Results/exp_4.0_6_3_150.csv
0,214,107,107,160,160,54,6,3,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8532235939643347,0.8518518518518519,0.9300411522633744,0.9074074074074074,0.0768175582990396,0.0768175582990396,Results/exp_4.0_6_3_200.csv
0,214,107,107,160,160,54,6,3,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8532235939643347,0.8518518518518519,0.9300411522633744,0.9074074074074074,0.0768175582990396,0.0768175582990396,Results/exp_4.0_6_3_250.csv
0,214,107,107,160,50,54,6,3,1.0,4.0,0.8532235939643347,0.8518518518518519,0.803840877914952,0.8148148148148148,0.9190672153635115,0.9074074074074074,0.1152263374485597,0.0658436213991769,Results/exp_4.0_6_3_50.csv
0,214,107,107,160,100,54,8,1,1.0,4.0,0.92318244170096,0.8888888888888888,0.924554183813443,0.8703703703703703,0.9176954732510288,0.9074074074074074,-0.0068587105624141,-0.0054869684499312,Results/exp_4.0_8_1_100.csv
0,214,107,107,160,150,54,8,1,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.9218106995884774,0.9074074074074074,-0.0013717421124826,-0.0013717421124826,Results/exp_4.0_8_1_150.csv
0,214,107,107,160,160,54,8,1,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.9231824417009602,0.9074074074074074,1.1102230246251563e-16,1.1102230246251563e-16,Results/exp_4.0_8_1_200.csv
0,214,107,107,160,160,54,8,1,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.9231824417009602,0.9074074074074074,1.1102230246251563e-16,1.1102230246251563e-16,Results/exp_4.0_8_1_250.csv
0,214,107,107,160,50,54,8,1,1.0,4.0,0.92318244170096,0.8888888888888888,0.924554183813443,0.8148148148148148,0.916323731138546,0.9074074074074074,-0.008230452674897,-0.0068587105624141,Results/exp_4.0_8_1_50.csv
0,214,107,107,160,100,54,8,2,1.0,4.0,0.92318244170096,0.8888888888888888,0.924554183813443,0.8703703703703703,0.9080932784636488,0.9074074074074074,-0.0164609053497941,-0.0150891632373112,Results/exp_4.0_8_2_100.csv
0,214,107,107,160,150,54,8,2,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.8888888888888888,0.9074074074074074,-0.0342935528120712,-0.0342935528120712,Results/exp_4.0_8_2_150.csv
0,214,107,107,160,160,54,8,2,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.8957475994513031,0.9074074074074074,-0.0274348422496569,-0.0274348422496569,Results/exp_4.0_8_2_200.csv
0,214,107,107,160,160,54,8,2,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.8957475994513031,0.9074074074074074,-0.0274348422496569,-0.0274348422496569,Results/exp_4.0_8_2_250.csv
0,214,107,107,160,50,54,8,2,1.0,4.0,0.92318244170096,0.8888888888888888,0.924554183813443,0.8148148148148148,0.9423868312757202,0.9074074074074074,0.0178326474622771,0.0192043895747601,Results/exp_4.0_8_2_50.csv
0,214,107,107,160,100,54,8,3,1.0,4.0,0.92318244170096,0.8888888888888888,0.924554183813443,0.8703703703703703,0.8943758573388202,0.9074074074074074,-0.0301783264746228,-0.0288065843621398,Results/exp_4.0_8_3_100.csv
0,214,107,107,160,150,54,8,3,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.8943758573388203,0.9074074074074074,-0.0288065843621397,-0.0288065843621397,Results/exp_4.0_8_3_150.csv
0,214,107,107,160,160,54,8,3,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.8943758573388203,0.9074074074074074,-0.0288065843621397,-0.0288065843621397,Results/exp_4.0_8_3_200.csv
0,214,107,107,160,160,54,8,3,1.0,4.0,0.92318244170096,0.8888888888888888,0.92318244170096,0.8888888888888888,0.8943758573388203,0.9074074074074074,-0.0288065843621397,-0.0288065843621397,Results/exp_4.0_8_3_250.csv
0,214,107,107,160,50,54,8,3,1.0,4.0,0.92318244170096,0.8888888888888888,0.924554183813443,0.8148148148148148,0.9026063100137174,0.9074074074074074,-0.0219478737997256,-0.0205761316872427,Results/exp_4.0_8_3_50.csv
0,130,65,65,97,97,33,4,1,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9375,0.9090909090909092,0.0477941176470588,0.0477941176470588,Results/exp_5.0_4_1_100.csv
0,130,65,65,97,97,33,4,1,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9375,0.9090909090909092,0.0477941176470588,0.0477941176470588,Results/exp_5.0_4_1_150.csv
0,130,65,65,97,97,33,4,1,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9375,0.9090909090909092,0.0477941176470588,0.0477941176470588,Results/exp_5.0_4_1_200.csv
0,130,65,65,97,97,33,4,1,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9375,0.9090909090909092,0.0477941176470588,0.0477941176470588,Results/exp_5.0_4_1_250.csv
0,130,65,65,97,50,33,4,1,1.0,5.0,0.8897058823529411,0.8484848484848485,0.9172794117647058,0.4848484848484848,0.9669117647058824,0.9393939393939394,0.0496323529411765,0.0772058823529412,Results/exp_5.0_4_1_50.csv
0,130,65,65,97,97,33,4,2,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9448529411764706,0.9393939393939394,0.0551470588235294,0.0551470588235294,Results/exp_5.0_4_2_100.csv
0,130,65,65,97,97,33,4,2,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9448529411764706,0.9393939393939394,0.0551470588235294,0.0551470588235294,Results/exp_5.0_4_2_150.csv
0,130,65,65,97,97,33,4,2,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9448529411764706,0.9393939393939394,0.0551470588235294,0.0551470588235294,Results/exp_5.0_4_2_200.csv
0,130,65,65,97,97,33,4,2,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9448529411764706,0.9393939393939394,0.0551470588235294,0.0551470588235294,Results/exp_5.0_4_2_250.csv
0,130,65,65,97,50,33,4,2,1.0,5.0,0.8897058823529411,0.8484848484848485,0.9172794117647058,0.4848484848484848,0.9375,0.9393939393939394,0.0202205882352941,0.0477941176470588,Results/exp_5.0_4_2_50.csv
0,130,65,65,97,97,33,4,3,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9889705882352942,0.9696969696969696,0.099264705882353,0.099264705882353,Results/exp_5.0_4_3_100.csv
0,130,65,65,97,97,33,4,3,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9889705882352942,0.9696969696969696,0.099264705882353,0.099264705882353,Results/exp_5.0_4_3_150.csv
0,130,65,65,97,97,33,4,3,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9889705882352942,0.9696969696969696,0.099264705882353,0.099264705882353,Results/exp_5.0_4_3_200.csv
0,130,65,65,97,97,33,4,3,1.0,5.0,0.8897058823529411,0.8484848484848485,0.8897058823529411,0.8484848484848485,0.9889705882352942,0.9696969696969696,0.099264705882353,0.099264705882353,Results/exp_5.0_4_3_250.csv
0,130,65,65,97,50,33,4,3,1.0,5.0,0.8897058823529411,0.8484848484848485,0.9172794117647058,0.4848484848484848,0.9779411764705882,0.9696969696969696,0.0606617647058823,0.088235294117647,Results/exp_5.0_4_3_50.csv
0,130,65,65,97,97,33,6,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9816176470588236,0.9696969696969696,0.0919117647058823,0.0919117647058823,Results/exp_5.0_6_1_100.csv
0,130,65,65,97,97,33,6,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9816176470588236,0.9696969696969696,0.0919117647058823,0.0919117647058823,Results/exp_5.0_6_1_150.csv
0,130,65,65,97,97,33,6,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9816176470588236,0.9696969696969696,0.0919117647058823,0.0919117647058823,Results/exp_5.0_6_1_200.csv
0,130,65,65,97,97,33,6,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9816176470588236,0.9696969696969696,0.0919117647058823,0.0919117647058823,Results/exp_5.0_6_1_250.csv
0,130,65,65,97,50,33,6,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9816176470588236,0.9696969696969696,0.0919117647058823,0.0919117647058823,Results/exp_5.0_6_1_50.csv
0,130,65,65,97,97,33,6,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9411764705882352,0.9696969696969696,0.0514705882352941,0.0514705882352941,Results/exp_5.0_6_2_100.csv
0,130,65,65,97,97,33,6,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9411764705882352,0.9696969696969696,0.0514705882352941,0.0514705882352941,Results/exp_5.0_6_2_150.csv
0,130,65,65,97,97,33,6,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9411764705882352,0.9696969696969696,0.0514705882352941,0.0514705882352941,Results/exp_5.0_6_2_200.csv
0,130,65,65,97,97,33,6,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9411764705882352,0.9696969696969696,0.0514705882352941,0.0514705882352941,Results/exp_5.0_6_2_250.csv
0,130,65,65,97,50,33,6,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9411764705882352,0.9696969696969696,0.0514705882352941,0.0514705882352941,Results/exp_5.0_6_2_50.csv
0,130,65,65,97,97,33,6,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9779411764705882,0.9696969696969696,0.088235294117647,0.088235294117647,Results/exp_5.0_6_3_100.csv
0,130,65,65,97,97,33,6,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9779411764705882,0.9696969696969696,0.088235294117647,0.088235294117647,Results/exp_5.0_6_3_150.csv
0,130,65,65,97,97,33,6,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9779411764705882,0.9696969696969696,0.088235294117647,0.088235294117647,Results/exp_5.0_6_3_200.csv
0,130,65,65,97,97,33,6,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9779411764705882,0.9696969696969696,0.088235294117647,0.088235294117647,Results/exp_5.0_6_3_250.csv
0,130,65,65,97,50,33,6,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9889705882352942,0.9696969696969696,0.099264705882353,0.099264705882353,Results/exp_5.0_6_3_50.csv
0,130,65,65,97,97,33,8,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_1_100.csv
0,130,65,65,97,97,33,8,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_1_150.csv
0,130,65,65,97,97,33,8,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_1_200.csv
0,130,65,65,97,97,33,8,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_1_250.csv
0,130,65,65,97,50,33,8,1,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8787878787878788,0.9816176470588236,0.9696969696969696,0.0919117647058823,0.0919117647058823,Results/exp_5.0_8_1_50.csv
0,130,65,65,97,97,33,8,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9522058823529412,0.9696969696969696,0.0625,0.0625,Results/exp_5.0_8_2_100.csv
0,130,65,65,97,97,33,8,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9522058823529412,0.9696969696969696,0.0625,0.0625,Results/exp_5.0_8_2_150.csv
0,130,65,65,97,97,33,8,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9522058823529412,0.9696969696969696,0.0625,0.0625,Results/exp_5.0_8_2_200.csv
0,130,65,65,97,97,33,8,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9522058823529412,0.9696969696969696,0.0625,0.0625,Results/exp_5.0_8_2_250.csv
0,130,65,65,97,50,33,8,2,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8787878787878788,0.9411764705882352,0.9696969696969696,0.0514705882352941,0.0514705882352941,Results/exp_5.0_8_2_50.csv
0,130,65,65,97,97,33,8,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_3_100.csv
0,130,65,65,97,97,33,8,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_3_150.csv
0,130,65,65,97,97,33,8,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_3_200.csv
0,130,65,65,97,97,33,8,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8181818181818182,0.9963235294117648,0.9696969696969696,0.1066176470588236,0.1066176470588236,Results/exp_5.0_8_3_250.csv
0,130,65,65,97,50,33,8,3,1.0,5.0,0.8897058823529411,0.8181818181818182,0.8897058823529411,0.8787878787878788,1.0,0.9696969696969696,0.1102941176470588,0.1102941176470588,Results/exp_5.0_8_3_50.csv
0,94,47,47,70,70,24,4,1,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9375,0.9583333333333334,0.0208333333333333,0.0208333333333333,Results/exp_6.0_4_1_100.csv
0,94,47,47,70,70,24,4,1,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9375,0.9583333333333334,0.0208333333333333,0.0208333333333333,Results/exp_6.0_4_1_150.csv
0,94,47,47,70,70,24,4,1,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9375,0.9583333333333334,0.0208333333333333,0.0208333333333333,Results/exp_6.0_4_1_200.csv
0,94,47,47,70,70,24,4,1,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9375,0.9583333333333334,0.0208333333333333,0.0208333333333333,Results/exp_6.0_4_1_250.csv
0,94,47,47,70,50,24,4,1,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.9513888888888888,0.9583333333333334,0.0347222222222222,0.0347222222222222,Results/exp_6.0_4_1_50.csv
0,94,47,47,70,70,24,4,2,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9444444444444444,0.9583333333333334,0.0277777777777777,0.0277777777777777,Results/exp_6.0_4_2_100.csv
0,94,47,47,70,70,24,4,2,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9444444444444444,0.9583333333333334,0.0277777777777777,0.0277777777777777,Results/exp_6.0_4_2_150.csv
0,94,47,47,70,70,24,4,2,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9444444444444444,0.9583333333333334,0.0277777777777777,0.0277777777777777,Results/exp_6.0_4_2_200.csv
0,94,47,47,70,70,24,4,2,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9444444444444444,0.9583333333333334,0.0277777777777777,0.0277777777777777,Results/exp_6.0_4_2_250.csv
0,94,47,47,70,50,24,4,2,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.9861111111111112,0.9583333333333334,0.0694444444444445,0.0694444444444445,Results/exp_6.0_4_2_50.csv
0,94,47,47,70,70,24,4,3,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9513888888888888,0.9583333333333334,0.0347222222222222,0.0347222222222222,Results/exp_6.0_4_3_100.csv
0,94,47,47,70,70,24,4,3,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9513888888888888,0.9583333333333334,0.0347222222222222,0.0347222222222222,Results/exp_6.0_4_3_150.csv
0,94,47,47,70,70,24,4,3,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9513888888888888,0.9583333333333334,0.0347222222222222,0.0347222222222222,Results/exp_6.0_4_3_200.csv
0,94,47,47,70,70,24,4,3,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.9513888888888888,0.9583333333333334,0.0347222222222222,0.0347222222222222,Results/exp_6.0_4_3_250.csv
0,94,47,47,70,50,24,4,3,1.0,6.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.9513888888888888,0.9583333333333334,0.0347222222222222,0.0347222222222222,Results/exp_6.0_4_3_50.csv
0,94,47,47,70,70,24,6,1,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9583333333333331,0.9583333333333334,0.1249999999999998,0.1249999999999998,Results/exp_6.0_6_1_100.csv
0,94,47,47,70,70,24,6,1,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9583333333333331,0.9583333333333334,0.1249999999999998,0.1249999999999998,Results/exp_6.0_6_1_150.csv
0,94,47,47,70,70,24,6,1,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9583333333333331,0.9583333333333334,0.1249999999999998,0.1249999999999998,Results/exp_6.0_6_1_200.csv
0,94,47,47,70,70,24,6,1,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9583333333333331,0.9583333333333334,0.1249999999999998,0.1249999999999998,Results/exp_6.0_6_1_250.csv
0,94,47,47,70,50,24,6,1,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333333,0.6666666666666666,0.9652777777777776,0.9583333333333334,0.1319444444444444,0.1319444444444443,Results/exp_6.0_6_1_50.csv
0,94,47,47,70,70,24,6,2,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.1180555555555554,0.1180555555555554,Results/exp_6.0_6_2_100.csv
0,94,47,47,70,70,24,6,2,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.1180555555555554,0.1180555555555554,Results/exp_6.0_6_2_150.csv
0,94,47,47,70,70,24,6,2,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.1180555555555554,0.1180555555555554,Results/exp_6.0_6_2_200.csv
0,94,47,47,70,70,24,6,2,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.1180555555555554,0.1180555555555554,Results/exp_6.0_6_2_250.csv
0,94,47,47,70,50,24,6,2,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333333,0.6666666666666666,0.9583333333333331,0.9583333333333334,0.125,0.1249999999999998,Results/exp_6.0_6_2_50.csv
0,94,47,47,70,70,24,6,3,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0972222222222221,0.0972222222222221,Results/exp_6.0_6_3_100.csv
0,94,47,47,70,70,24,6,3,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0972222222222221,0.0972222222222221,Results/exp_6.0_6_3_150.csv
0,94,47,47,70,70,24,6,3,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0972222222222221,0.0972222222222221,Results/exp_6.0_6_3_200.csv
0,94,47,47,70,70,24,6,3,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333334,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0972222222222221,0.0972222222222221,Results/exp_6.0_6_3_250.csv
0,94,47,47,70,50,24,6,3,1.0,6.0,0.8333333333333334,0.7083333333333334,0.8333333333333333,0.6666666666666666,0.9375,0.9583333333333334,0.1041666666666667,0.1041666666666666,Results/exp_6.0_6_3_50.csv
0,94,47,47,70,70,24,8,1,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_1_100.csv
0,94,47,47,70,70,24,8,1,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_1_150.csv
0,94,47,47,70,70,24,8,1,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_1_200.csv
0,94,47,47,70,70,24,8,1,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_1_250.csv
0,94,47,47,70,50,24,8,1,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.625,0.9583333333333331,0.9583333333333334,0.1180555555555554,0.1180555555555554,Results/exp_6.0_8_1_50.csv
0,94,47,47,70,70,24,8,2,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0902777777777776,0.0902777777777776,Results/exp_6.0_8_2_100.csv
0,94,47,47,70,70,24,8,2,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0902777777777776,0.0902777777777776,Results/exp_6.0_8_2_150.csv
0,94,47,47,70,70,24,8,2,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0902777777777776,0.0902777777777776,Results/exp_6.0_8_2_200.csv
0,94,47,47,70,70,24,8,2,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9305555555555556,0.9583333333333334,0.0902777777777776,0.0902777777777776,Results/exp_6.0_8_2_250.csv
0,94,47,47,70,50,24,8,2,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.625,0.9375,0.9583333333333334,0.0972222222222222,0.0972222222222222,Results/exp_6.0_8_2_50.csv
0,94,47,47,70,70,24,8,3,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_3_100.csv
0,94,47,47,70,70,24,8,3,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_3_150.csv
0,94,47,47,70,70,24,8,3,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_3_200.csv
0,94,47,47,70,70,24,8,3,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.7083333333333334,0.9513888888888888,0.9583333333333334,0.111111111111111,0.111111111111111,Results/exp_6.0_8_3_250.csv
0,94,47,47,70,50,24,8,3,1.0,6.0,0.8402777777777778,0.7083333333333334,0.8402777777777778,0.625,0.9583333333333331,0.9583333333333334,0.1180555555555554,0.1180555555555554,Results/exp_6.0_8_3_50.csv
0,68,34,34,51,51,17,4,1,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.986111111111111,0.9411764705882352,0.111111111111111,0.111111111111111,Results/exp_7.0_4_1_100.csv
0,68,34,34,51,51,17,4,1,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.986111111111111,0.9411764705882352,0.111111111111111,0.111111111111111,Results/exp_7.0_4_1_150.csv
0,68,34,34,51,51,17,4,1,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.986111111111111,0.9411764705882352,0.111111111111111,0.111111111111111,Results/exp_7.0_4_1_200.csv
0,68,34,34,51,51,17,4,1,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.986111111111111,0.9411764705882352,0.111111111111111,0.111111111111111,Results/exp_7.0_4_1_250.csv
0,68,34,34,51,50,17,4,1,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.986111111111111,0.9411764705882352,0.111111111111111,0.111111111111111,Results/exp_7.0_4_1_50.csv
