n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full
68,34,34,51,51,17,4,3,1.0,7.0,0.875,0.8235294117647058,0.875,0.8235294117647058,0.9027777777777778,0.9411764705882353,0.02777777777777779,0.02777777777777779
