n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full
214,107,107,160,150,54,6,2,1.0,4.0,0.8532235939643347,0.8518518518518519,0.8244170096021948,0.8518518518518519,0.9094650205761317,0.9074074074074074,0.08504801097393688,0.056241426611796985
