n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full
5942,2971,2971,4456,150,1486,8,3,1.0,0.0,0.9048761975839099,0.8344549125168237,0.8734759052185586,0.8250336473755047,0.7196698119188695,0.6318977119784657,-0.15380609329968908,-0.18520638566504044
