n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full
5942,2971,2971,4456,150,1486,4,3,1.0,0.0,0.8613266213687553,0.8223418573351279,0.8552211850759625,0.8156123822341858,0.7330182646830264,0.6635262449528937,-0.12220292039293601,-0.12830835668572882
