n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full
5942,2971,2971,4456,100,1486,4,2,1.0,0.0,0.8613266213687553,0.8223418573351279,0.8535564777764293,0.8156123822341858,0.7409396629647005,0.6628532974427994,-0.1126168148117288,-0.12038695840405478
