n_total,n_fd,n_nofd,n_train_full,n_train_quantum,n_test,n_qubits,reps,C,min_magn,auc_rbf_full,acc_rbf_full,auc_rbf_sub,acc_rbf_sub,auc_qsvm,acc_qsvm,delta_auc_fair,delta_auc_full
5942,2971,2971,4456,100,1486,6,3,1.0,0.0,0.8627259536744021,0.823014804845222,0.8505984070254633,0.8129205921938089,0.7371102927457527,0.6433378196500673,-0.11348811427971062,-0.1256156609286494
